C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0031.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0032.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0033.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0034.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0035.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0036.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0037.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0038.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alejandro_Toledo\Alejandro_Toledo_0039.jpg,0
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0001.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0002.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0003.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0004.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0005.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0006.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0007.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0008.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0009.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0010.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0011.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0012.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0013.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0014.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0015.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0016.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0017.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0018.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0019.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0020.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0021.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0022.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0023.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0024.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0025.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0026.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0027.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0028.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0029.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0030.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0031.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0032.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0033.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0034.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Alvaro_Uribe\Alvaro_Uribe_0035.jpg,1
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0001.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0002.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0003.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0004.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0005.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0006.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0007.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0008.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0009.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0010.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0011.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0012.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0013.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0014.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0015.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0016.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0017.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0018.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0019.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0020.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0021.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0022.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0023.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0024.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0025.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0026.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0027.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0028.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0029.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0030.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0031.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0032.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0033.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0034.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0035.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Andre_Agassi\Andre_Agassi_0036.jpg,2
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0001.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0002.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0003.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0004.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0005.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0006.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0007.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0008.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0009.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0010.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0011.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0012.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0013.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0014.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0015.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0016.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0017.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0018.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0019.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0020.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0021.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0022.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0023.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0024.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0025.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0026.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0027.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0028.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0029.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0030.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0031.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0032.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0033.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0034.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0035.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0036.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0037.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0038.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0039.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0040.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0041.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Arnold_Schwarzenegger\Arnold_Schwarzenegger_0042.jpg,3
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0001.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0002.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0003.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0004.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0005.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0006.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0007.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0008.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0009.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0010.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0011.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0012.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0013.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0014.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0015.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0016.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0017.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0018.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0019.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0020.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0021.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0022.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0023.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0024.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0025.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0026.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0027.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0028.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Bill_Clinton\Bill_Clinton_0029.jpg,4
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0001.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0002.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0003.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0004.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0005.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0006.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0007.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0008.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0009.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0010.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0011.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0012.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0013.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0014.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0015.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0016.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0017.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0018.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0019.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0020.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0021.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0022.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0023.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0024.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0025.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0026.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0027.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0028.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0029.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0030.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0031.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0032.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0033.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0034.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0035.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0036.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0037.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0038.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0039.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0040.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0041.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0042.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0043.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0044.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0045.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0046.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0047.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0048.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0049.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0050.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0051.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0052.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0053.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0054.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0055.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0056.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0057.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0058.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0059.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0060.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0061.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0062.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0063.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0064.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0065.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0066.jpg,5
C:/Users/HP/Desktop/Data Science/project/my_dataset/Colin_Powell\Colin_Powell_0067.jpg,5
